"TF" "Mean_activity" "meta_pval" "pval_var" "TF_name"
"542" "MA0114.4.HNF4A" -0.0110553740523756 1 0.000316235878745656 "HNF4A"
"543" "MA1149.1.RARA::RXRG" 0.13597826519981 0.994677185457683 0.00247529524608426 "RARA::RXRG"
"544" "MA1535.1.NR2C1" 0.135165612678975 0.998435552501912 0.000985093505846471 "NR2C1"
"545" "MA0115.1.NR1H2::RXRA" 0.0488665602169931 0.99999999999992 0.000325471974921632 "NR1H2::RXRA"
"546" "MA0758.1.E2F7" -0.149645329453051 0.993745381021716 0.00126507732417533 "E2F7"
"547" "MA0679.2.ONECUT1" -0.183024995494634 0.868962045657943 0.00378937324434884 "ONECUT1"
"548" "MA0822.1.HES7" 0.184923504944891 0.763732761575459 0.00298972287392412 "HES7"
"549" "MA1531.1.NR1D1" 0.0419371225871146 0.999999999999957 0.000880978168694155 "NR1D1"
"550" "MA1478.1.DMRTA2" -0.113542744424194 0.99995756230941 0.0018066401904639 "DMRTA2"
"551" "MA0668.1.NEUROD2" -0.00748184230178595 1 0.000715618114168841 "NEUROD2"
"552" "MA0731.1.BCL6B" -0.0959205208346248 0.999999282015815 0.00088758713864203 "BCL6B"
"553" "MA0664.1.MLXIPL" -0.26033435203135 0.0816677114111767 0.00693260224858584 "MLXIPL"
"554" "MA1122.1.TFDP1" -0.0073002316057682 0.99913634920917 0.018395508831408 "TFDP1"
"555" "MA0478.1.FOSL2" 0.569808544591069 1.31298736514743e-24 0.0204255529482837 "FOSL2"
"556" "MA0660.1.MEF2B" -0.397061659023166 2.54266164076852e-08 0.00547657469426038 "MEF2B"
"557" "MA0469.3.E2F3" -0.142293287441134 0.996642085604684 0.00162523831162725 "E2F3"
"558" "MA0730.1.RARA(var.2)" 0.125999731943011 0.99854699748893 0.00154545670068576 "RARA(var.2)"
"559" "MA0686.1.SPDEF" 0.0328892844554503 0.999999999999939 0.00160958254787406 "SPDEF"
"560" "MA1536.1.NR2C2(var.2)" 0.123660891782492 0.999660090852572 0.00212945760793835 "NR2C2(var.2)"
"561" "MA0796.1.TGIF1" -0.0489472630433738 0.999999999966435 0.00317227969657509 "TGIF1"
"562" "MA1549.1.POU6F1(var.2)" -0.00561758875846863 1 0.00208993022827197 "POU6F1(var.2)"
"563" "MA0071.1.RORA" 0.120742237195373 0.999789973763932 0.000866035287251831 "RORA"
"564" "MA1125.1.ZNF384" -0.54805263876915 2.24034273402922e-22 0.0122959507751018 "ZNF384"
"565" "MA0813.1.TFAP2B(var.3)" 0.108987674349919 0.999929298268093 0.00252835921226984 "TFAP2B(var.3)"
"566" "MA0719.1.RHOXF1" -0.0513964085839689 0.999999999999981 0.000458625277461611 "RHOXF1"
"567" "MA0630.1.SHOX" -0.0800199168734252 0.999999949742611 0.00425763336811715 "SHOX"
"568" "MA1587.1.ZNF135" 0.0319002042524517 1 0.00061110453365612 "ZNF135"
"569" "MA0641.1.ELF4" -0.582114784047008 6.96470999030465e-26 0.00744007106483679 "ELF4"
"570" "MA0797.1.TGIF2" 0.194530104286969 0.661296906843005 0.00369848216038909 "TGIF2"
"571" "MA0625.1.NFATC3" -0.129909297917038 0.998029541182109 0.00617264263805733 "NFATC3"
"572" "MA0510.2.RFX5" -0.0959699437953532 0.999998304660274 0.00142555567895231 "RFX5"
"573" "MA0157.2.FOXO3" -0.333137909416109 0.000137430569653087 0.00375539294015847 "FOXO3"
"574" "MA0595.1.SREBF1" 0.132017503958195 0.997607629748423 0.00158086133557262 "SREBF1"
"575" "MA0746.2.SP3" 0.243972819298506 0.0938731729836381 0.00725322623326717 "SP3"
"576" "MA0507.1.POU2F2" -0.228136085905135 0.332170905224514 0.00252531537226756 "POU2F2"
"577" "MA0098.3.ETS1" -0.323940564179793 0.000416223955295534 0.00674940798860181 "ETS1"
"578" "MA1520.1.MAF" -0.0290059084072709 1 0.00232849903970399 "MAF"
"579" "MA1517.1.KLF6" 0.14508843049407 0.98922969895065 0.00192865155387129 "KLF6"
"580" "MA0772.1.IRF7" 0.000656587071716785 0.999999999958341 0.00746765198085519 "IRF7"
"581" "MA0003.4.TFAP2A" 0.0952875292859972 0.999994372180388 0.00149918443009148 "TFAP2A"
"582" "MA1639.1.MEIS1(var.2)" 0.145009112078696 0.994999081415751 0.00290798505985405 "MEIS1(var.2)"
"583" "MA0490.2.JUNB" 0.452851167414337 6.56741262827603e-13 0.0237723536114653 "JUNB"
"584" "MA1601.1.ZNF75D" 0.00946628069505095 1 0.000424852803629411 "ZNF75D"
"585" "MA0861.1.TP73" 0.104361622128636 0.999984565339238 0.000745510883451488 "TP73"
"586" "MA1485.1.FERD3L" 0.117855785414577 0.999739093919721 0.00119792251500235 "FERD3L"
"587" "MA0793.1.POU6F2" -0.0566615164279938 0.999999999998898 0.00133360178758307 "POU6F2"
"588" "MA0442.2.SOX10" -0.240281332749873 0.227362760945216 0.00127354504245137 "SOX10"
"589" "MA0496.3.MAFK" 0.231700020376593 0.246812095399874 0.00435450253736196 "MAFK"
"590" "MA1506.1.HOXD10" -0.0817562965676188 0.999997380691007 0.00720660799068259 "HOXD10"
"591" "MA0499.2.MYOD1" 0.13669163826853 0.992161256442321 0.00375974278310689 "MYOD1"
"592" "MA1496.1.HOXA4" 0.0550596984103322 0.999999999919218 0.00436011085632062 "HOXA4"
"593" "MA0628.1.POU6F1" -0.156132058240473 0.98166514386577 0.00266495678043349 "POU6F1"
"594" "MA0102.4.CEBPA" -0.152642772533 0.967347979858941 0.00732428515825134 "CEBPA"
"595" "MA0466.2.CEBPB" -0.159908359404653 0.93512760374789 0.0074766011983768 "CEBPB"
"596" "MA0752.1.ZNF410" 0.0014316295273602 1 0.00045225746877036 "ZNF410"
"597" "MA0592.3.ESRRA" 0.0837194626219571 0.999999900833489 0.000482412158234031 "ESRRA"
"598" "MA1568.1.TCF21(var.2)" -0.0564431133680046 0.999999999999758 0.000617246669583165 "TCF21(var.2)"
"599" "MA1561.1.SOX12" -0.277438738383353 0.0228265527414123 0.00251915717624725 "SOX12"
"600" "MA0046.2.HNF1A" -0.229860165156424 0.303791971944277 0.00395557923751617 "HNF1A"
"601" "MA1420.1.IRF5" 0.0634513790719211 0.999999998598114 0.00559948037152167 "IRF5"
"602" "MA0526.3.USF2" 0.1887072972022 0.774217615613406 0.00208223740360492 "USF2"
"603" "MA1121.1.TEAD2" -0.0791355981491506 0.999999997780489 0.00186847431431861 "TEAD2"
